# (c) Die Bundeswahlleiterin, Statistische Ämter des Bundes und der Länder, Wiesbaden 2024;;;;;;;;;;;;;;;;
# Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Wahlkreise und zugeordnete Gemeinden bei der Wahl zum 21. Deutschen Bundestag (gemäß 27. Gesetz zur Änderung des Bundeswahlgesetzes vom 07.03.2024 (BGBl. 2024 I Nr. 91) und Bekanntmachung zur Wahlkreiseinteilung vom 27.12.2024 (BGBl. 2024 I Nr. 437));;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Gebietsstand: 30.11.2024;;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
Wahlkreis-Nr;Wahlkreis-Bez;RGS_Land;RGS_RegBez;RGS_Kreis;RGS_GemVerband;RGS_Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
270;Aalen – Heidenheim;08;1;35;0000;025;Baden-Württemberg;Reg.-Bez. Stuttgart;Heidenheim;;Königsbronn;;;;89551;
270;Aalen – Heidenheim;08;1;35;0000;032;Baden-Württemberg;Reg.-Bez. Stuttgart;Heidenheim;;Steinheim am Albuch;;;;89555;*****
270;Aalen – Heidenheim;08;1;35;5001;016;Baden-Württemberg;Reg.-Bez. Stuttgart;Heidenheim;VVG der Stadt Giengen an der Brenz;Giengen an der Brenz, Stadt;;;;89537;*****
270;Aalen – Heidenheim;08;1;35;5001;021;Baden-Württemberg;Reg.-Bez. Stuttgart;Heidenheim;VVG der Stadt Giengen an der Brenz;Hermaringen;;;;89568;*****
270;Aalen – Heidenheim;08;1;35;5002;019;Baden-Württemberg;Reg.-Bez. Stuttgart;Heidenheim;VVG der Stadt Heidenheim an der Brenz;Heidenheim an der Brenz, Stadt;;;;89522;*****
270;Aalen – Heidenheim;08;1;35;5002;026;Baden-Württemberg;Reg.-Bez. Stuttgart;Heidenheim;VVG der Stadt Heidenheim an der Brenz;Nattheim;;;;89564;
270;Aalen – Heidenheim;08;1;35;5003;027;Baden-Württemberg;Reg.-Bez. Stuttgart;Heidenheim;GVV Sontheim-Niederstotzingen;Niederstotzingen, Stadt;;;;89168;
270;Aalen – Heidenheim;08;1;35;5003;031;Baden-Württemberg;Reg.-Bez. Stuttgart;Heidenheim;GVV Sontheim-Niederstotzingen;Sontheim an der Brenz;;;;89567;
270;Aalen – Heidenheim;08;1;36;0000;045;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;;Neresheim, Stadt;;;;73450;*****
270;Aalen – Heidenheim;08;1;36;0000;050;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;;Oberkochen, Stadt;;;;73447;
270;Aalen – Heidenheim;08;1;36;5001;021;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Aalen;Essingen;;;;73457;*****
270;Aalen – Heidenheim;08;1;36;5001;033;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Aalen;Hüttlingen;;;;73460;*****
270;Aalen – Heidenheim;08;1;36;5001;088;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Aalen;Aalen, Stadt;;;;73430;*****
270;Aalen – Heidenheim;08;1;36;5002;010;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Bopfingen;Bopfingen, Stadt;;;;73441;
270;Aalen – Heidenheim;08;1;36;5002;037;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Bopfingen;Kirchheim am Ries;;;;73467;*****
270;Aalen – Heidenheim;08;1;36;5002;087;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Bopfingen;Riesbürg;;;;73469;
270;Aalen – Heidenheim;08;1;36;5003;003;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Ellwangen (Jagst);Adelmannsfelden;;;;73486;*****
270;Aalen – Heidenheim;08;1;36;5003;018;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Ellwangen (Jagst);Ellenberg;;;;73488;
270;Aalen – Heidenheim;08;1;36;5003;019;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Ellwangen (Jagst);Ellwangen (Jagst), Stadt;;;;73479;
270;Aalen – Heidenheim;08;1;36;5003;035;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Ellwangen (Jagst);Jagstzell;;;;73489;*****
270;Aalen – Heidenheim;08;1;36;5003;046;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Ellwangen (Jagst);Neuler;;;;73491;*****
270;Aalen – Heidenheim;08;1;36;5003;060;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Ellwangen (Jagst);Rosenberg;;;;73494;
270;Aalen – Heidenheim;08;1;36;5003;084;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Ellwangen (Jagst);Wört;;;;73499;
270;Aalen – Heidenheim;08;1;36;5003;089;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;VVG der Stadt Ellwangen (Jagst);Rainau;;;;73492;
270;Aalen – Heidenheim;08;1;36;5004;038;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;GVV Kapfenburg;Lauchheim, Stadt;;;;73466;
270;Aalen – Heidenheim;08;1;36;5004;082;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;GVV Kapfenburg;Westhausen;;;;73463;
270;Aalen – Heidenheim;08;1;36;5009;068;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;GVV Tannhausen;Stödtlen;;;;73495;
270;Aalen – Heidenheim;08;1;36;5009;071;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;GVV Tannhausen;Tannhausen;;;;73497;*****
270;Aalen – Heidenheim;08;1;36;5009;075;Baden-Württemberg;Reg.-Bez. Stuttgart;Ostalbkreis;GVV Tannhausen;Unterschneidheim;;;;73485;
271;Karlsruhe-Stadt;08;2;12;0000;000;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe, Stadtkreis;;Karlsruhe, Stadt;;;;76133;*****
272;Karlsruhe-Land;08;2;15;0000;017;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Ettlingen, Stadt;;;;76275;*****
272;Karlsruhe-Land;08;2;15;0000;046;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Malsch;;;;76316;
272;Karlsruhe-Land;08;2;15;0000;047;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Marxzell;;;;76359;
272;Karlsruhe-Land;08;2;15;0000;089;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Walzbachtal;;;;75045;
272;Karlsruhe-Land;08;2;15;0000;090;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Weingarten (Baden);;;;76356;
272;Karlsruhe-Land;08;2;15;0000;096;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Karlsbad;;;;76307;*****
272;Karlsruhe-Land;08;2;15;0000;097;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Kraichtal, Stadt;;;;76703;
272;Karlsruhe-Land;08;2;15;0000;101;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Pfinztal;;;;76327;
272;Karlsruhe-Land;08;2;15;0000;102;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Eggenstein-Leopoldshafen;;;;76344;
272;Karlsruhe-Land;08;2;15;0000;105;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Linkenheim-Hochstetten;;;;76351;
272;Karlsruhe-Land;08;2;15;0000;108;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Rheinstetten, Stadt;;;;76287;
272;Karlsruhe-Land;08;2;15;0000;109;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Stutensee, Stadt;;;;76297;
272;Karlsruhe-Land;08;2;15;0000;110;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;;Waldbronn;;;;76337;
272;Karlsruhe-Land;08;2;15;5002;007;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;VVG der Stadt Bretten;Bretten, Stadt;;;;75015;
272;Karlsruhe-Land;08;2;15;5002;025;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;VVG der Stadt Bretten;Gondelsheim;;;;75053;
272;Karlsruhe-Land;08;2;15;5004;099;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;VVG der Gemeinde Graben-Neudorf;Graben-Neudorf;;;;76676;
272;Karlsruhe-Land;08;2;15;5004;111;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;VVG der Gemeinde Graben-Neudorf;Dettenheim;;;;76706;
272;Karlsruhe-Land;08;2;15;5005;040;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;VVG der Stadt Oberderdingen;Kürnbach;;;;75057;
272;Karlsruhe-Land;08;2;15;5005;059;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;VVG der Stadt Oberderdingen;Oberderdingen, Stadt;;;;75038;
272;Karlsruhe-Land;08;2;15;5007;082;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;VVG der Gemeinde Sulzfeld;Sulzfeld;;;;75056;*****
272;Karlsruhe-Land;08;2;15;5007;094;Baden-Württemberg;Reg.-Bez. Karlsruhe;Karlsruhe;VVG der Gemeinde Sulzfeld;Zaisenhausen;;;;75059;
273;Rastatt;08;2;11;0000;000;Baden-Württemberg;Reg.-Bez. Karlsruhe;Baden-Baden, Stadtkreis;;Baden-Baden, Stadt;;;;76530;*****
273;Rastatt;08;2;16;0000;008;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;;Bühlertal;;;;77830;
273;Rastatt;08;2;16;0000;013;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;;Forbach;;;;76596;
273;Rastatt;08;2;16;0000;015;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;;Gaggenau, Stadt;;;;76571;
273;Rastatt;08;2;16;5001;006;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;GVV Nachbarschaftsverband Bischweier-Kuppenheim;Bischweier;;;;76476;
273;Rastatt;08;2;16;5001;024;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;GVV Nachbarschaftsverband Bischweier-Kuppenheim;Kuppenheim, Stadt;;;;76456;
273;Rastatt;08;2;16;5002;007;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Stadt Bühl;Bühl, Stadt;;;;77815;
273;Rastatt;08;2;16;5002;041;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Stadt Bühl;Ottersweier;;;;77833;
273;Rastatt;08;2;16;5003;002;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;GVV Durmersheim;Au am Rhein;;;;76474;
273;Rastatt;08;2;16;5003;005;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;GVV Durmersheim;Bietigheim;;;;76467;
273;Rastatt;08;2;16;5003;009;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;GVV Durmersheim;Durmersheim;;;;76448;
273;Rastatt;08;2;16;5003;012;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;GVV Durmersheim;Elchesheim-Illingen;;;;76477;
273;Rastatt;08;2;16;5004;017;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Stadt Gernsbach;Gernsbach, Stadt;;;;76593;
273;Rastatt;08;2;16;5004;029;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Stadt Gernsbach;Loffenau;;;;76597;*****
273;Rastatt;08;2;16;5004;059;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Stadt Gernsbach;Weisenbach;;;;76599;
273;Rastatt;08;2;16;5005;023;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Stadt Rastatt;Iffezheim;;;;76473;
273;Rastatt;08;2;16;5005;033;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Stadt Rastatt;Muggensturm;;;;76461;
273;Rastatt;08;2;16;5005;039;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Stadt Rastatt;Ötigheim;;;;76470;
273;Rastatt;08;2;16;5005;043;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Stadt Rastatt;Rastatt, Stadt;;;;76437;
273;Rastatt;08;2;16;5005;052;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Stadt Rastatt;Steinmauern;;;;76479;
273;Rastatt;08;2;16;5006;028;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;GVV Rheinmünster-Lichtenau;Lichtenau, Stadt;;;;77839;
273;Rastatt;08;2;16;5006;063;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;GVV Rheinmünster-Lichtenau;Rheinmünster;;;;77836;
273;Rastatt;08;2;16;5007;022;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Gemeinde Sinzheim;Hügelsheim;;;;76549;
273;Rastatt;08;2;16;5007;049;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rastatt;VVG der Gemeinde Sinzheim;Sinzheim;;;;76547;
274;Heidelberg;08;2;21;0000;000;Baden-Württemberg;Reg.-Bez. Karlsruhe;Heidelberg, Stadtkreis;;Heidelberg, Stadt;;;;69117;*****
274;Heidelberg;08;2;26;0000;012;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Dossenheim;;;;69221;
274;Heidelberg;08;2;26;0000;018;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Eppelheim, Stadt;;;;69214;
274;Heidelberg;08;2;26;0000;028;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Heddesheim;;;;68542;
274;Heidelberg;08;2;26;0000;036;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Ilvesheim;;;;68549;
274;Heidelberg;08;2;26;0000;038;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Ladenburg, Stadt;;;;68526;
274;Heidelberg;08;2;26;0000;082;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Schriesheim, Stadt;;;;69198;
274;Heidelberg;08;2;26;0000;096;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Weinheim, Stadt;;;;69469;
274;Heidelberg;08;2;26;0000;105;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Edingen-Neckarhausen;;;;68535;
274;Heidelberg;08;2;26;0000;107;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Hirschberg an der Bergstraße;;;;69493;
274;Heidelberg;08;2;26;5003;031;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;VVG der Stadt Hemsbach;Hemsbach, Stadt;;;;69502;
274;Heidelberg;08;2;26;5003;040;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;VVG der Stadt Hemsbach;Laudenbach;;;;69514;
275;Mannheim;08;2;22;0000;000;Baden-Württemberg;Reg.-Bez. Karlsruhe;Mannheim, Stadtkreis;;Mannheim, Universitätsstadt;;;;68159;*****
276;Odenwald – Tauber;08;1;28;0000;020;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;;Creglingen, Stadt;;;;97993;*****
276;Odenwald – Tauber;08;1;28;0000;039;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;;Freudenberg, Stadt;;;;97896;
276;Odenwald – Tauber;08;1;28;0000;064;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;;Külsheim, Stadt;;;;97900;
276;Odenwald – Tauber;08;1;28;0000;082;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;;Niederstetten, Stadt;;;;97996;*****
276;Odenwald – Tauber;08;1;28;0000;126;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;;Weikersheim, Stadt;;;;97990;
276;Odenwald – Tauber;08;1;28;0000;131;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;;Wertheim, Stadt;;;;97877;
276;Odenwald – Tauber;08;1;28;0000;139;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;;Lauda-Königshofen, Stadt;;;;97922;
276;Odenwald – Tauber;08;1;28;5001;006;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Bad Mergentheim;Assamstadt;;;;97959;
276;Odenwald – Tauber;08;1;28;5001;007;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Bad Mergentheim;Bad Mergentheim, Stadt;;;;97980;
276;Odenwald – Tauber;08;1;28;5001;058;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Bad Mergentheim;Igersheim;;;;97999;*****
276;Odenwald – Tauber;08;1;28;5002;014;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Boxberg;Boxberg, Stadt;;;;97944;
276;Odenwald – Tauber;08;1;28;5002;138;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Boxberg;Ahorn;;;;74744;
276;Odenwald – Tauber;08;1;28;5003;047;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Grünsfeld;Grünsfeld, Stadt;;;;97947;
276;Odenwald – Tauber;08;1;28;5003;137;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Grünsfeld;Wittighausen;;;;97957;
276;Odenwald – Tauber;08;1;28;5004;045;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Tauberbischofsheim;Großrinderfeld;;;;97950;
276;Odenwald – Tauber;08;1;28;5004;061;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Tauberbischofsheim;Königheim;;;;97953;
276;Odenwald – Tauber;08;1;28;5004;115;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Tauberbischofsheim;Tauberbischofsheim, Stadt;;;;97941;
276;Odenwald – Tauber;08;1;28;5004;128;Baden-Württemberg;Reg.-Bez. Stuttgart;Main-Tauber-Kreis;VVG der Stadt Tauberbischofsheim;Werbach;;;;97956;
276;Odenwald – Tauber;08;2;25;0000;014;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;;Buchen (Odenwald), Stadt;;;;74722;
276;Odenwald – Tauber;08;2;25;0000;060;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;;Mudau;;;;69427;
276;Odenwald – Tauber;08;2;25;5001;032;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Hardheim-Walldürn;Hardheim;;;;74736;
276;Odenwald – Tauber;08;2;25;5001;039;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Hardheim-Walldürn;Höpfingen;;;;74746;
276;Odenwald – Tauber;08;2;25;5001;109;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Hardheim-Walldürn;Walldürn, Stadt;;;;74731;*****
276;Odenwald – Tauber;08;2;25;5002;033;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;VVG der Gemeinde Haßmersheim;Haßmersheim;;;;74855;
276;Odenwald – Tauber;08;2;25;5002;042;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;VVG der Gemeinde Haßmersheim;Hüffenhardt;;;;74928;
276;Odenwald – Tauber;08;2;25;5003;002;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Kleiner Odenwald;Aglasterhausen;;;;74858;
276;Odenwald – Tauber;08;2;25;5003;068;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Kleiner Odenwald;Neunkirchen;;;;74867;
276;Odenwald – Tauber;08;2;25;5003;116;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Kleiner Odenwald;Schwarzach;;;;74869;
276;Odenwald – Tauber;08;2;25;5004;024;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;VVG der Gemeinde Limbach;Fahrenbach;;;;74864;
276;Odenwald – Tauber;08;2;25;5004;052;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;VVG der Gemeinde Limbach;Limbach;;;;74838;*****
276;Odenwald – Tauber;08;2;25;5005;058;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;VVG der Stadt Mosbach;Mosbach, Stadt;;;;74821;
276;Odenwald – Tauber;08;2;25;5005;067;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;VVG der Stadt Mosbach;Neckarzimmern;;;;74865;
276;Odenwald – Tauber;08;2;25;5005;074;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;VVG der Stadt Mosbach;Obrigheim;;;;74847;
276;Odenwald – Tauber;08;2;25;5005;117;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;VVG der Stadt Mosbach;Elztal;;;;74834;
276;Odenwald – Tauber;08;2;25;5006;010;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Neckargerach-Waldbrunn;Binau;;;;74862;
276;Odenwald – Tauber;08;2;25;5006;064;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Neckargerach-Waldbrunn;Neckargerach;;;;69437;
276;Odenwald – Tauber;08;2;25;5006;113;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Neckargerach-Waldbrunn;Zwingenberg;;;;69439;
276;Odenwald – Tauber;08;2;25;5006;118;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Neckargerach-Waldbrunn;Waldbrunn;;;;69429;
276;Odenwald – Tauber;08;2;25;5007;075;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Osterburken;Osterburken, Stadt;;;;74706;
276;Odenwald – Tauber;08;2;25;5007;082;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Osterburken;Rosenberg;;;;74749;
276;Odenwald – Tauber;08;2;25;5007;114;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Osterburken;Ravenstein, Stadt;;;;74747;
276;Odenwald – Tauber;08;2;25;5008;009;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Schefflenztal;Billigheim;;;;74842;
276;Odenwald – Tauber;08;2;25;5008;115;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Schefflenztal;Schefflenz;;;;74850;
276;Odenwald – Tauber;08;2;25;5009;001;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Seckachtal;Adelsheim, Stadt;;;;74740;
276;Odenwald – Tauber;08;2;25;5009;091;Baden-Württemberg;Reg.-Bez. Karlsruhe;Neckar-Odenwald-Kreis;GVV Seckachtal;Seckach;;;;74743;
277;Rhein-Neckar;08;2;26;0000;041;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Leimen, Stadt;;;;69181;
277;Rhein-Neckar;08;2;26;0000;060;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Nußloch;;;;69226;
277;Rhein-Neckar;08;2;26;0000;076;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Sandhausen;;;;69207;
277;Rhein-Neckar;08;2;26;0000;095;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;Walldorf, Stadt;;;;69190;
277;Rhein-Neckar;08;2;26;0000;103;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;;St. Leon-Rot;;;;68789;
277;Rhein-Neckar;08;2;26;5001;013;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;VVG der Stadt Eberbach;Eberbach, Stadt;;;;69412;*****
277;Rhein-Neckar;08;2;26;5001;081;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;VVG der Stadt Eberbach;Schönbrunn;;;;69436;
277;Rhein-Neckar;08;2;26;5002;020;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Elsenztal;Eschelbronn;;;;74927;
277;Rhein-Neckar;08;2;26;5002;048;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Elsenztal;Mauer;;;;69256;
277;Rhein-Neckar;08;2;26;5002;049;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Elsenztal;Meckesheim;;;;74909;
277;Rhein-Neckar;08;2;26;5002;086;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Elsenztal;Spechbach;;;;74937;
277;Rhein-Neckar;08;2;26;5002;104;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Elsenztal;Lobbach;;;;74931;
277;Rhein-Neckar;08;2;26;5005;006;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Neckargemünd;Bammental;;;;69245;
277;Rhein-Neckar;08;2;26;5005;022;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Neckargemünd;Gaiberg;;;;69251;
277;Rhein-Neckar;08;2;26;5005;056;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Neckargemünd;Neckargemünd, Stadt;;;;69151;
277;Rhein-Neckar;08;2;26;5005;097;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Neckargemünd;Wiesenbach;;;;69257;
277;Rhein-Neckar;08;2;26;5006;046;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Rauenberg;Malsch;;;;69254;
277;Rhein-Neckar;08;2;26;5006;054;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Rauenberg;Mühlhausen;;;;69242;
277;Rhein-Neckar;08;2;26;5006;065;Baden-Württemberg;Reg.-Bez. Karlsruhe;Rhein-Neckar-Kreis;GVV Rauenberg;Rauenberg, Stadt;;;;69231;
