Wahlkreis Nr.;Wahlkreisname;Kreisschlüssel;Kreisfreie Stadt/Landkreis;Gemeindeschlüssel;Gemeindename;Verbandgemeindeschlüssel;Verbandsgemeindename;Wahlbezirk;Wahlbezirksname;Wahllokal;A - Wahlberechtigte;B - Wähler/-innen;E - Ungültige Zweitstimmen;F - Gültige Zweitstimmen;F01 - SPD;F02 - CDU;F03 - AfD;F04 - Die Linke;F05 - FDP;F06 - GRÜNE;F07 - FREIE WÄHLER;F08 - Die PARTEI;F09 - Volt;F10 - MLPD;F11 - BÜNDNIS DEUTSCHLAND;F12 - BSW;C - Ungültige Erststimmen;D - Gültige Erststimmen;D01 - SPD;D02 - CDU;D03 - AfD;D04 - Die Linke;D05 - FDP;D06 - GRÜNE;D07 - FREIE WÄHLER;D08 - Die PARTEI;D10 - MLPD;D11 - BÜNDNIS DEUTSCHLAND;D13 - Andere KWV;D14 - Andere KWV
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;17;017 Stendal, OT Staffelde - OTZ;U;256;196;0;196;19;34;90;14;7;7;4;0;0;0;0;21;1;195;32;31;96;17;10;5;4; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;18;018 Stendal, OT Wahrburg - Kita Wahrburg;U;933;572;3;569;65;108;200;62;28;15;6;6;6;0;3;70;5;567;121;119;214;56;33;8;16; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;19;019 Stendal,OT Bindfelde, OTZ;U;176;131;3;128;19;19;45;16;5;2;1;1;1;0;0;19;5;126;21;21;46;20;8;4;6; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;20;020 Stendal, OT Jarchau OTZ;U;373;251;3;248;29;47;85;25;6;9;2;0;1;0;0;44;2;249;47;56;90;30;9;8;9; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;21;021 Stendal, OT Uchtspringe - Feuerwehr;U;689;189;0;189;23;37;80;19;3;14;2;1;1;0;0;9;1;188;31;32;79;31;3;8;4; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;22;022 Stendal, OT Börgitz - GS;U;320;248;2;246;29;46;109;25;2;3;8;2;0;0;0;22;2;246;42;46;114;22;7;4;11; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;23;023 Stendal, OT Staats - Ev. Gemeindezentrum;U;161;125;1;124;14;11;62;8;4;4;0;2;1;0;0;18;1;124;22;17;66;10;2;3;4; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;24;024 Stendal, OT Vinzelberg - OTZ;U;193;110;1;109;13;18;48;14;2;1;2;0;0;0;0;11;1;109;18;22;51;9;3;1;5; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;25;025 Stendal, OT Volgfelde - OTZ;U;130;106;0;106;16;26;45;0;2;5;0;3;0;0;0;9;0;106;23;22;48;3;8;1;1; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;26;026 Stendal, OT Nahrstedt - OTZ;U;209;170;1;169;12;38;79;9;3;4;5;1;0;0;0;18;2;168;18;35;86;9;4;5;11; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;27;027 Stendal, OT Möringen - OTZ;U;533;352;3;349;37;68;150;33;3;15;3;0;1;0;2;37;4;348;62;75;158;31;12;4;6; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;28;028 Stendal, OT Insel - OTZ;U;345;239;3;236;18;38;108;27;6;4;5;0;1;1;3;25;3;236;32;38;107;32;9;4;14; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;29;029 Stendal, OT Döbbelin -  OTZ;U;180;123;1;122;16;16;52;8;4;11;3;1;0;0;0;11;1;122;24;21;53;6;5;8;5; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;30;030 Stendal, OT Buchholz - OTZ;U;206;145;1;144;11;37;60;14;3;7;3;1;1;0;0;7;1;144;17;30;64;16;10;4;3; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;31;031 Stendal, OT Heeren - Alte Schule;U;404;285;0;285;22;36;147;23;5;4;7;3;0;0;2;36;0;285;49;40;148;21;11;1;15; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;32;032 Stendal, OT Dahlen - Kita kl. Strolche;U;321;216;2;214;18;48;95;20;12;2;3;0;0;0;0;16;4;212;23;50;102;21;11;1;4; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;33;033 Stendal, OT Gohre - DGH;U;132;102;1;101;17;17;34;9;8;4;0;0;0;0;0;12;1;101;23;14;34;16;10;4;0; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;34;"034 Stendal, OT Uenglingen - Kita ""Spatzennest""";U;702;434;1;433;46;84;178;48;16;5;5;5;1;0;0;45;1;433;90;81;179;40;21;1;21; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;35;035 Stendal, OT Wittenmoor - OTZ;U;160;113;1;112;14;22;44;9;3;0;4;2;0;0;2;12;3;110;23;19;47;13;3;0;5; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;36;036 Stendal, OT Groß Schwechten - OTZ;U;427;301;2;299;35;42;130;26;14;6;3;2;5;0;3;33;3;298;53;42;126;30;19;8;20; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;37;037 Stendal, Briefwahl 01;B;0;1162;5;1157;161;298;210;159;44;92;14;13;11;1;4;150;24;1138;303;277;219;166;66;73;34; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;38;038 Stendal, Briefwahl 02;B;0;997;3;994;163;241;213;105;31;60;25;14;14;1;0;127;8;989;272;232;224;123;49;45;44; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;39;039 Stendal, Briefwahl 03;B;0;1170;4;1166;170;355;208;111;51;49;26;3;14;1;5;173;13;1157;274;341;212;147;78;56;49; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;40;040 Stendal, Briefwahl 04;B;0;1035;5;1030;218;192;231;136;25;50;28;12;6;0;1;131;7;1028;300;205;250;157;36;40;40; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090535;Hansestadt Stendal;;;41;041 Stendal, Briefwahl 05;B;0;1180;2;1178;196;298;244;108;47;67;26;3;7;1;2;179;12;1168;317;302;268;122;60;45;54; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;1;001 Tangerhütte, Grundschule;U;968;496;3;493;63;52;238;45;12;13;5;4;1;0;2;58;3;493;85;65;239;65;18;7;14; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;2;002 Tangerhütte, Rathaus;U;958;511;7;504;44;65;288;40;9;8;6;4;1;0;3;36;8;503;60;75;296;46;13;3;10; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;3;003 Tangerhütte, Wundt-Schule;U;943;512;3;509;53;99;238;32;10;6;8;2;0;0;2;59;6;506;76;102;239;50;10;5;24; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;4;004 Tangerhütte, Kulturhaus;U;890;440;7;433;49;95;188;40;11;8;4;0;4;0;1;33;7;433;77;89;201;40;9;8;9; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;5;005 Tangerhütte, Bellingen;U;189;135;0;135;10;39;48;14;2;5;3;0;0;0;1;13;0;135;16;42;51;11;5;2;8; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;6;006 Tangerhütte, Birkholz;U;319;226;2;224;17;28;127;15;7;7;1;0;2;0;0;20;6;220;28;30;133;15;9;1;4; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;7;007 Tangerhütte, Bittkau;U;474;325;6;319;25;46;173;7;10;12;5;0;2;0;0;39;9;316;41;52;178;20;7;6;12; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;8;008 Tangerhütte, Cobbel;U;166;102;1;101;11;16;53;6;2;6;0;1;3;0;0;3;1;101;14;23;51;6;0;4;3; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;9;009 Tangerhütte, Demker;U;250;172;3;169;18;32;79;13;1;4;1;2;0;0;0;19;6;166;23;39;79;13;2;7;3; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;10;010 Tangerhütte, Grieben;U;771;468;4;464;51;120;202;34;11;7;3;3;0;0;0;33;6;462;61;139;201;30;18;5;8; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;11;011 Tangerhütte, Hüselitz;U;262;172;0;172;10;33;87;12;5;7;1;1;4;0;1;11;1;171;15;36;86;13;11;9;1; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;13;013 Tangerhütte, Kehnert;U;284;183;0;183;8;38;90;10;10;4;2;1;0;0;0;20;2;181;9;41;94;20;7;1;9; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;14;014 Tangerhütte, Lüderitz;U;807;454;2;452;34;92;197;52;14;15;6;0;0;1;3;38;3;451;60;87;198;53;23;11;19; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;15;015 Tangerhütte, Ringfurth;U;206;136;0;136;10;25;78;5;2;4;2;0;0;0;0;10;0;136;15;28;76;7;1;3;6; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;17;017 Tangerhütte, Schernebeck;U;180;120;1;119;16;23;55;3;5;5;1;0;0;0;0;11;0;120;21;24;60;5;4;1;5; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;19;019 Tangerhütte, Uchtdorf;U;211;151;4;147;17;20;76;13;3;3;1;0;0;0;0;14;4;147;25;24;80;13;2;0;3; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;20;020 Tangerhütte, Uetz;U;142;89;4;85;9;22;32;11;3;1;1;3;0;0;0;3;4;85;12;20;33;13;4;1;2; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;21;021 Tangerhütte, Weißewarte;U;318;221;3;218;11;33;122;16;2;8;5;5;2;0;1;13;4;217;14;37;128;21;4;7;6; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;22;022 Tangerhütte, Windberge;U;197;128;0;128;11;34;53;4;4;0;2;3;1;0;0;16;2;126;21;27;56;4;9;0;9; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;23;023 Tangerhütte, Briefwahl 01;B;0;837;4;833;144;198;226;73;16;31;14;5;5;2;2;117;16;821;194;205;239;105;21;24;33; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090546;Stadt Tangerhütte;;;24;024 Tangerhütte, Briefwahl 02;B;0;905;4;901;120;229;241;79;23;28;33;5;8;2;1;132;12;893;189;236;252;89;36;29;62; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;1;01 Tangermünde, Förderschule;U;1227;684;6;678;66;123;299;63;32;18;7;1;4;1;3;61;11;673;100;148;300;70;28;13;14; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;2;02 Tangermünde, Kita Farbenspiel;U;1773;953;6;947;94;143;473;115;23;14;11;1;4;0;3;66;13;940;139;149;488;106;28;6;24; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;3;03 Tangermünde, Grete-Minde-Saal;U;1574;957;9;948;111;166;383;92;39;32;11;7;9;1;3;94;12;945;152;175;406;98;46;22;46; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;4;04 Tangermünde, Salzkirche;U;1437;887;8;879;85;137;387;114;19;23;12;10;8;0;5;79;11;876;135;136;414;108;32;20;31; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;5;05 Tangermünde, Kita Ulrichsstraße;U;1420;885;3;882;67;166;362;92;28;18;16;3;6;1;5;118;9;876;134;185;381;93;35;16;32; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;6;06 Tangermünde, Bölsdorf;U;193;149;1;148;8;27;75;10;0;1;3;1;0;0;0;23;1;148;15;27;76;16;4;3;7; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;7;07 Tangermünde, Buch;U;253;181;1;180;11;24;100;14;6;1;5;0;0;0;2;17;1;180;17;25;102;18;8;0;10; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;8;08 Tangermünde, Grobleben;U;86;66;2;64;7;10;37;5;1;2;0;1;0;0;0;1;2;64;9;9;39;5;1;1;0; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;9;09 Tangermünde, Hämerten;U;175;128;2;126;15;28;46;15;8;4;0;0;2;0;0;8;4;124;19;26;49;16;7;3;4; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;10;10 Tangermünde, Langensalzwedel;U;140;91;0;91;8;23;38;7;4;3;1;0;0;0;1;6;0;91;16;21;38;7;5;3;1; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;11;11 Tangermünde, Miltern;U;277;184;1;183;14;37;83;11;6;2;6;4;0;0;0;20;2;182;26;32;82;19;7;2;14; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;12;12 Tangermünde, Storkau (Elbe);U;100;57;0;57;9;9;19;5;0;5;3;0;0;0;0;7;0;57;15;10;18;5;0;4;5; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;13;13 Tangermünde, Briefwahl 01;B;0;781;3;778;140;206;183;53;17;44;15;10;9;1;1;99;9;772;195;202;193;90;22;35;35; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090550;Stadt Tangermünde;;;14;14 Tangermünde, Briefwahl 02;B;0;760;1;759;131;203;172;68;18;31;20;5;4;0;1;106;9;751;185;217;189;73;19;25;43; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090610;Hansestadt Werben (Elbe);15090 51;Arneburg-Goldbeck;90;90 Werben;U;522;368;4;364;47;44;150;45;8;13;5;0;1;0;0;51;6;362;79;56;155;42;8;11;11; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090610;Hansestadt Werben (Elbe);15090 51;Arneburg-Goldbeck;91;91 Werben, Behrendorf;U;307;191;1;190;17;22;102;14;5;3;5;1;1;0;0;20;1;190;28;18;105;18;9;2;10; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090610;Hansestadt Werben (Elbe);15090 51;Arneburg-Goldbeck;92;92 Werben, Briefwahl;B;0;109;0;109;11;29;29;11;1;10;1;2;1;0;0;14;2;107;23;27;32;13;2;4;6; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090631;Gemeinde Wust-Fischbeck;15090 52;Elbe-Havel-Land;12;12 Wust-Fischbeck, Fischbeck;U;407;271;0;271;21;54;142;14;10;4;1;2;1;0;1;21;0;271;33;60;146;10;11;4;7; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090631;Gemeinde Wust-Fischbeck;15090 52;Elbe-Havel-Land;14;14 Wust-Fischbeck, Wust;U;441;278;1;277;36;40;119;38;5;11;5;3;0;0;0;20;1;277;46;42;118;42;10;13;6; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090631;Gemeinde Wust-Fischbeck;15090 52;Elbe-Havel-Land;15;15 Wust-Fischbeck, Sydow;U;134;103;0;103;5;14;59;12;2;1;2;0;0;0;0;8;0;103;8;18;58;14;1;0;4; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090631;Gemeinde Wust-Fischbeck;15090 52;Elbe-Havel-Land;27;27 Wust-Fischbeck, Briefwahl;B;0;177;0;177;27;50;39;14;2;13;6;0;0;0;0;26;3;174;46;52;38;12;2;11;13; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090635;Gemeinde Zehrental;15090 53;Seehausen (Altmark);19;19 Zehrental, Gollensdorf;U;176;119;2;117;15;16;50;11;6;5;2;0;1;0;0;11;3;116;19;18;53;12;5;4;5; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090635;Gemeinde Zehrental;15090 53;Seehausen (Altmark);20;20 Zehrental, Groß Garz;U;497;334;2;332;30;65;150;37;7;6;2;0;4;0;1;30;3;331;40;80;148;41;5;5;12; ; ; ; ; 
66;Altmark – Jerichower Land;15090;Stendal;15090635;Gemeinde Zehrental;15090 53;Seehausen (Altmark);25;25 Zehrental, Briefwahl;B;0;92;0;92;11;20;20;17;2;8;2;1;1;0;0;10;0;92;19;23;22;21;0;4;3; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;1;"Annaburg 1, KiTa ""Abenteuerland""";U;1162;619;7;612;40;91;299;59;16;15;17;3;2;1;4;65;9;610;46;162;288;62;9;13;30; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;2;"Annaburg 2, KiTa ""Abenteuerland""";U;915;434;5;429;38;89;201;27;14;11;7;1;0;1;2;38;7;427;35;126;199;30;10;10;17; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;3;Löben, Feuerwehrgerätehaus;U;197;130;2;128;16;25;46;16;5;2;1;1;1;0;0;15;2;128;16;38;47;16;3;3;5; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;4;Premsendorf, Feuerwehrhaus;U;83;61;0;61;2;20;29;1;1;1;1;0;0;0;0;6;0;61;3;24;28;3;0;0;3; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;5;Purzien, Bürgerzentrum;U;92;71;0;71;11;19;20;10;1;2;2;4;0;0;0;2;0;71;7;34;18;6;0;5;1; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;6;Prettin 1, Gemeinschaftshaus;U;636;348;4;344;26;41;189;29;5;2;8;7;1;0;0;36;4;344;21;65;190;37;7;5;19; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;7;Prettin 2, Gemeinschaftshaus;U;792;409;1;408;27;53;243;21;10;11;6;2;1;0;3;31;4;405;26;73;251;27;7;10;11; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;8;Groß Naundorf, Dorfgemeinschaftshaus;U;483;283;1;282;21;32;173;21;3;4;6;0;1;0;0;21;2;281;25;49;174;18;3;5;7; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;9;Bethau, Versammlungsraum Feuerwehr;U;121;88;1;87;3;12;48;7;3;1;3;0;0;0;0;10;1;87;1;27;43;7;2;1;6; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;10;Axien, Bürgerzentrum;U;373;234;0;234;20;39;110;16;11;4;4;1;0;0;1;28;1;233;20;61;115;16;8;5;8; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;11;"Plossig, Begegnungsstätte „Deutscher Kaiser""";U;170;108;5;103;6;11;54;9;1;2;4;0;0;0;0;16;6;102;8;24;56;12;0;0;2; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;12;Lebien, Gemeindekulturzentrum;U;236;180;1;179;4;27;105;17;3;2;1;0;1;0;0;19;2;178;5;40;106;18;1;2;6; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091010;Stadt Annaburg;;;13;Briefwahl Annaburg;B;0;1125;9;1116;126;283;356;92;16;31;42;6;7;2;4;151;11;1114;128;421;365;90;12;30;68; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;1;"Bad Schmiedeberg, Hort ""Tintenklecks""";U;847;462;7;455;42;98;194;30;15;18;8;3;0;0;1;46;9;453;37;149;188;28;5;19;27; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;2;Bad Schmiedeberg, Jugendtreff;U;628;351;2;349;29;75;154;30;17;12;5;0;3;0;0;24;2;349;26;114;152;25;6;15;11; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;3;Bad Schmiedeberg, Kurverwaltung;U;1022;567;2;565;54;134;217;56;13;13;13;3;2;0;0;60;4;563;63;161;216;50;13;15;45; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;4;Bad Schmiedeberg, Feuerwehrgerätehaus Großwig;U;487;281;1;280;23;58;123;26;7;15;3;1;0;0;1;23;5;276;25;79;115;26;6;14;11; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;5;Bad Schmiedeberg, Feuerwehrgerätehaus Reinharz;U;143;107;3;104;15;12;45;5;6;1;4;0;0;0;0;16;3;104;12;22;47;13;3;1;6; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;6;Pretzsch;U;1053;670;5;665;69;159;264;58;27;13;19;4;1;0;1;50;5;665;60;230;269;49;13;14;30; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;7;Trebitz;U;853;531;1;530;54;147;181;52;19;13;10;1;1;0;1;51;5;526;44;202;182;40;13;17;28; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;8;Söllichau;U;703;498;2;496;38;75;247;41;11;7;23;2;1;0;0;51;3;495;35;106;231;44;3;11;65; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;9;Meuro;U;420;250;0;250;16;61;123;15;9;7;1;3;0;0;0;15;2;248;16;76;120;18;8;7;3; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;10;Korgau;U;242;167;2;165;15;37;76;14;3;4;6;0;0;0;0;10;2;165;12;49;79;10;2;4;9; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;11;Schnellin;U;222;158;4;154;13;43;59;15;5;0;1;1;0;0;1;16;3;155;12;61;63;9;3;1;6; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;12;Priesitz;U;184;148;1;147;20;30;67;4;1;5;2;2;1;0;0;15;2;146;19;34;68;9;1;6;9; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091020;Stadt Bad Schmiedeberg;;;13;Bad Schmiedeberg Briefwahl;B;0;1197;10;1187;140;368;305;89;38;53;36;5;7;1;0;145;14;1183;127;475;313;100;18;46;104; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091060;Stadt Coswig (Anhalt);;;1;Coswig (Anhalt) Klosterhof;U;1285;700;5;695;76;105;328;69;19;25;9;12;4;0;1;47;7;693;69;159;330;66;19;30;20; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091060;Stadt Coswig (Anhalt);;;2;Coswig (Anhalt) Kita Sonnenschein;U;1416;731;3;728;84;125;334;66;21;15;12;2;2;0;0;67;6;725;78;169;347;73;16;24;18; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091060;Stadt Coswig (Anhalt);;;3;Coswig (Anhalt) Fröbel-Grundschule;U;1074;628;3;625;46;119;285;69;19;9;16;2;1;1;1;57;4;624;43;149;296;74;16;15;31; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091060;Stadt Coswig (Anhalt);;;4;Coswig (Anhalt) Sportplatz Lerchenfeld;U;696;444;3;441;41;87;194;34;11;5;11;2;2;1;3;50;6;438;42;122;197;42;12;9;14; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091060;Stadt Coswig (Anhalt);;;5;Coswig (Anhalt) Senioren-Wohnpark;U;982;566;6;560;50;100;264;47;12;11;5;1;1;0;1;68;13;553;54;127;279;46;8;22;17; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091060;Stadt Coswig (Anhalt);;;6;Bräsen, Gemeindehaus;U;116;85;0;85;2;17;41;2;5;4;1;0;0;0;0;13;1;84;2;25;43;5;3;3;3; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091060;Stadt Coswig (Anhalt);;;7;Buko, Gemeindebüro;U;129;99;1;98;9;29;35;4;0;4;3;0;1;0;0;13;1;98;8;41;32;10;0;2;5; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091060;Stadt Coswig (Anhalt);;;8;Buro, Dorfgemeinschaftshaus;U;260;186;0;186;18;53;64;12;5;12;1;1;3;0;0;17;0;186;16;69;70;12;2;9;8; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091060;Stadt Coswig (Anhalt);;;9;Cobbelsdorf, Dorfgemeinschaftshaus;U;411;302;2;300;35;64;114;34;15;2;3;3;1;0;2;27;2;300;34;103;114;33;8;4;4; ; ; ; ; 
70;Anhalt – Dessau – Wittenberg;15091;Wittenberg;15091060;Stadt Coswig (Anhalt);;;10;Düben, Gemeindebüro;U;164;123;3;120;9;26;59;5;2;3;5;0;0;0;0;11;2;121;10;28;61;7;3;4;8; ; ; ; ; 
